Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Classification
1988	Spectrogram 1	1	81509.985750000	81511.515750000	34.0	120.0	0.9833	
1989	Spectrogram 1	1	81524.546250000	81525.821250000	34.0	120.0	0.7600	
1990	Spectrogram 1	1	81527.861250000	81529.365750000	34.0	120.0	0.6271	
1991	Spectrogram 1	1	81629.861250000	81631.391250000	34.0	120.0	0.8833	
1992	Spectrogram 1	1	81656.100750000	81657.758250000	34.0	120.0	0.8462	
1993	Spectrogram 1	1	81681.779250000	81683.691750000	34.0	120.0	0.8267	
1994	Spectrogram 1	1	81688.893750000	81691.953750000	34.0	120.0	0.9333	
1995	Spectrogram 1	1	81694.503750000	81695.804250000	34.0	120.0	0.8627	
1996	Spectrogram 1	1	81733.977750000	81735.252750000	34.0	120.0	0.6800	
1997	Spectrogram 1	1	81735.507750000	81737.802750000	34.0	120.0	0.9889	
1998	Spectrogram 1	1	81759.936750000	81761.670750000	34.0	120.0	1.0000	
1999	Spectrogram 1	1	81784.748250000	81786.941250000	34.0	120.0	0.8372	
2000	Spectrogram 1	1	81825.726750000	81828.404250000	34.0	120.0	0.8381	
2001	Spectrogram 1	1	81873.156750000	81876.012750000	34.0	120.0	1.0000	
2002	Spectrogram 1	1	81876.395250000	81877.491750000	34.0	120.0	1.0000	
2003	Spectrogram 1	1	81907.097250000	81909.417750000	34.0	120.0	1.0000	
2004	Spectrogram 1	1	81923.570250000	81927.242250000	34.0	120.0	1.0000	
2005	Spectrogram 1	1	81927.599250000	81929.180250000	34.0	120.0	0.9677	
2006	Spectrogram 1	1	81950.396250000	81954.782250000	34.0	120.0	0.9128	
2007	Spectrogram 1	1	81998.871750000	81999.917250000	34.0	120.0	0.7073	
2008	Spectrogram 1	1	82024.448250000	82025.697750000	34.0	120.0	0.8163	
2009	Spectrogram 1	1	82080.599250000	82082.639250000	34.0	120.0	0.6875	
2010	Spectrogram 1	1	82086.999750000	82088.733750000	34.0	120.0	0.9706	
2011	Spectrogram 1	1	82107.807750000	82110.000750000	34.0	120.0	0.8953	
2012	Spectrogram 1	1	82120.787250000	82122.648750000	34.0	120.0	1.0000	
2013	Spectrogram 1	1	82157.354250000	82159.215750000	34.0	120.0	0.9589	
2014	Spectrogram 1	1	82180.380750000	82182.369750000	34.0	120.0	1.0000	
2015	Spectrogram 1	1	82186.577250000	82190.810250000	34.0	120.0	0.9699	
2016	Spectrogram 1	1	82210.547250000	82211.643750000	34.0	120.0	0.9070	
2017	Spectrogram 1	1	82222.914750000	82225.847250000	34.0	120.0	1.0000	
2018	Spectrogram 1	1	82255.197750000	82256.370750000	34.0	120.0	1.0000	
2019	Spectrogram 1	1	82283.273250000	82286.486250000	34.0	120.0	0.9206	
2020	Spectrogram 1	1	82288.143750000	82291.229250000	34.0	120.0	0.9669	
2021	Spectrogram 1	1	82317.035250000	82320.834750000	34.0	120.0	0.9329	
2022	Spectrogram 1	1	82346.538750000	82351.587750000	34.0	120.0	0.9040	
2023	Spectrogram 1	1	82382.366250000	82383.488250000	34.0	120.0	1.0000	
2024	Spectrogram 1	1	82420.259250000	82421.457750000	34.0	120.0	1.0000	
2025	Spectrogram 1	1	82423.446750000	82425.282750000	34.0	120.0	1.0000	
2026	Spectrogram 1	1	82436.732250000	82438.389750000	34.0	120.0	1.0000	
2027	Spectrogram 1	1	82442.571750000	82444.254750000	34.0	120.0	0.8030	
2028	Spectrogram 1	1	82455.423750000	82457.208750000	34.0	120.0	0.8429	
2029	Spectrogram 1	1	82478.271750000	82480.362750000	34.0	120.0	0.8293	
2030	Spectrogram 1	1	82487.757750000	82490.562750000	34.0	120.0	1.0000	
2031	Spectrogram 1	1	82540.338750000	82542.251250000	34.0	120.0	0.7200	
2032	Spectrogram 1	1	82565.685750000	82566.960750000	34.0	120.0	0.8200	
2033	Spectrogram 1	1	82701.243750000	82702.340250000	34.0	120.0	0.7209	
2034	Spectrogram 1	1	82720.215750000	82721.414250000	34.0	120.0	1.0000	
2035	Spectrogram 1	1	82777.259250000	82778.559750000	34.0	120.0	0.7451	
2036	Spectrogram 1	1	82837.082250000	82841.060250000	34.0	120.0	0.8590	
2037	Spectrogram 1	1	82884.843750000	82889.357250000	34.0	120.0	0.9492	
2038	Spectrogram 1	1	83097.182250000	83098.839750000	34.0	120.0	1.0000	
2039	Spectrogram 1	1	83123.345250000	83126.073750000	34.0	120.0	0.8972	
2040	Spectrogram 1	1	83236.692750000	83239.701750000	34.0	120.0	0.9576	
2041	Spectrogram 1	1	83239.956750000	83241.716250000	34.0	120.0	1.0000	
2042	Spectrogram 1	1	83508.675750000	83509.874250000	34.0	120.0	0.8723	
2043	Spectrogram 1	1	83519.615250000	83522.088750000	34.0	120.0	0.9175	
2044	Spectrogram 1	1	83542.259250000	83543.661750000	34.0	120.0	0.9091	
2045	Spectrogram 1	1	83553.122250000	83556.258750000	34.0	120.0	0.9350	
2046	Spectrogram 1	1	83630.591250000	83632.809750000	34.0	120.0	0.8391	
2047	Spectrogram 1	1	83645.432250000	83647.472250000	34.0	120.0	0.9250	
2048	Spectrogram 1	1	83765.129250000	83766.990750000	34.0	120.0	1.0000	
2049	Spectrogram 1	1	83953.446750000	83954.543250000	34.0	120.0	0.8372	
2050	Spectrogram 1	1	84023.648250000	84025.076250000	34.0	120.0	1.0000	
2051	Spectrogram 1	1	84029.564250000	84030.584250000	34.0	120.0	0.8000	
2052	Spectrogram 1	1	84167.315250000	84169.023750000	34.0	120.0	0.8955	
2053	Spectrogram 1	1	84260.492250000	84261.512250000	34.0	120.0	1.0000	
2054	Spectrogram 1	1	84460.718250000	84463.344750000	34.0	120.0	0.8835	
2055	Spectrogram 1	1	84464.084250000	84467.399250000	34.0	120.0	0.9154	
2056	Spectrogram 1	1	84477.548250000	84478.797750000	34.0	120.0	1.0000	
2057	Spectrogram 1	1	84502.691250000	84506.031750000	34.0	120.0	0.9695	
2058	Spectrogram 1	1	84591.584250000	84597.959250000	34.0	120.0	0.9280	
2059	Spectrogram 1	1	84641.717250000	84642.890250000	34.0	120.0	0.8478	
2060	Spectrogram 1	1	84744.150750000	84745.196250000	34.0	120.0	0.9024	
2061	Spectrogram 1	1	84753.203250000	84754.605750000	34.0	120.0	0.8545	
2062	Spectrogram 1	1	84771.027750000	84772.863750000	34.0	120.0	0.7083	
2063	Spectrogram 1	1	84794.309250000	84795.329250000	34.0	120.0	0.7500	
2064	Spectrogram 1	1	84832.253250000	84833.630250000	34.0	120.0	1.0000	
2065	Spectrogram 1	1	84858.951750000	84860.201250000	34.0	120.0	0.9184	
2066	Spectrogram 1	1	84915.765750000	84917.346750000	34.0	120.0	1.0000	
2067	Spectrogram 1	1	84918.137250000	84919.820250000	34.0	120.0	1.0000	
2068	Spectrogram 1	1	85044.056250000	85046.657250000	34.0	120.0	0.9608	
2069	Spectrogram 1	1	85052.165250000	85053.363750000	34.0	120.0	1.0000	
2070	Spectrogram 1	1	85092.633750000	85095.872250000	34.0	120.0	0.8976	
2071	Spectrogram 1	1	85101.992250000	85104.873750000	34.0	120.0	0.6903	
2072	Spectrogram 1	1	85172.270250000	85173.672750000	34.0	120.0	0.9636	
2073	Spectrogram 1	1	85199.657250000	85200.677250000	34.0	120.0	0.9000	
2074	Spectrogram 1	1	85275.366750000	85280.313750000	34.0	120.0	0.9330	
2075	Spectrogram 1	1	85281.027750000	85282.787250000	34.0	120.0	1.0000	
2076	Spectrogram 1	1	85325.270250000	85328.865750000	34.0	120.0	0.9149	
2077	Spectrogram 1	1	85329.732750000	85334.424750000	34.0	120.0	0.9293	
2078	Spectrogram 1	1	85474.725750000	85475.949750000	34.0	120.0	1.0000	
2079	Spectrogram 1	1	85490.408250000	85491.810750000	34.0	120.0	0.9818	
2080	Spectrogram 1	1	85638.843750000	85641.164250000	34.0	120.0	0.9011	
2081	Spectrogram 1	1	85758.464250000	85760.070750000	34.0	120.0	1.0000	
2082	Spectrogram 1	1	85824.585750000	85826.523750000	34.0	120.0	0.8553	
2083	Spectrogram 1	1	86026.239750000	86027.463750000	34.0	120.0	0.8542	
2084	Spectrogram 1	1	86052.963750000	86054.366250000	34.0	120.0	0.8545	
2085	Spectrogram 1	1	86056.482750000	86059.058250000	34.0	120.0	0.9307	
2086	Spectrogram 1	1	86069.385750000	86070.431250000	34.0	120.0	0.9756	
2087	Spectrogram 1	1	86108.502750000	86109.650250000	34.0	120.0	0.8222	
